GAME_ID,TEAM_ID,TEAM_NAME,SEASON_ID,MATCHUP,WIN,BUBBLE,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,TEAM_CITY,HOME_TEAM,STARTING_5,DURATION,PLAYTIME_PP_PG,MIN 01,MIN 02,MIN 03,MIN 04,MIN 05,MIN 06,MIN 07,MIN 08,MIN 09,MIN 10,MIN 11,MIN 12,MIN 13,MIN 14,MIN 15,MIN 16,MIN 17,MIN 18,MIN 19,MIN 20,MIN 21,MIN 22,MIN 23,MIN 24,MIN 25,MIN 26,MIN 27,MIN 28,MIN 29,MIN 30,MIN 31,MIN 32,MIN 33,MIN 34,MIN 35,MIN 36,MIN 37,MIN 38,MIN 39,MIN 40,MIN 41,MIN 42,MIN 43,MIN 44,MIN 45,MIN 46,MIN 47,MIN 48
41900165,1610612762,Jazz,42019,UTA @ DEN,0,1,1628378,Donovan,Mitchell,Utah,0,True,760.6666666666666,2282.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
41900165,1610612762,Jazz,42019,UTA @ DEN,0,1,1628396,Tony,Bradley,Utah,0,False,309.0,309.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900165,1610612762,Jazz,42019,UTA @ DEN,0,1,1629752,Juwan,Morgan,Utah,0,False,104.66666666666667,314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900166,1610612743,Nuggets,42019,DEN @ UTA,1,1,200794,Paul,Millsap,Denver,0,True,381.4666666666667,1144.4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900166,1610612743,Nuggets,42019,DEN @ UTA,1,1,203486,Mason,Plumlee,Denver,0,False,231.80000000000004,695.4000000000001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
41900166,1610612743,Nuggets,42019,DEN @ UTA,1,1,203914,Gary,Harris,Denver,0,False,622.5,1245.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41900166,1610612743,Nuggets,42019,DEN @ UTA,1,1,203924,Jerami,Grant,Denver,0,True,522.55,2090.2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
41900166,1610612743,Nuggets,42019,DEN @ UTA,1,1,203999,Nikola,Jokic,Denver,0,True,546.15,2184.6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
41900166,1610612743,Nuggets,42019,DEN @ UTA,1,1,1627750,Jamal,Murray,Denver,0,True,516.5,2582.5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900166,1610612743,Nuggets,42019,DEN @ UTA,1,1,1628420,Monte,Morris,Denver,0,True,492.5,1477.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41900166,1610612743,Nuggets,42019,DEN @ UTA,1,1,1628470,Torrey,Craig,Denver,0,False,431.2,1293.6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900166,1610612743,Nuggets,42019,DEN @ UTA,1,1,1629008,Michael,Porter Jr.,Denver,0,False,562.2666666666667,1686.8,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900166,1610612762,Jazz,42019,UTA vs. DEN,0,1,201144,Mike,Conley,Utah,1,True,341.3333333333333,2048.0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
41900166,1610612762,Jazz,42019,UTA vs. DEN,0,1,203497,Rudy,Gobert,Utah,1,True,830.6666666666666,2492.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
41900166,1610612762,Jazz,42019,UTA vs. DEN,0,1,203903,Jordan,Clarkson,Utah,1,False,596.6666666666666,1790.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
41900166,1610612762,Jazz,42019,UTA vs. DEN,0,1,204060,Joe,Ingles,Utah,1,True,356.32,1781.6,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0
41900166,1610612762,Jazz,42019,UTA vs. DEN,0,1,1626220,Royce,O'Neale,Utah,1,True,459.48,2297.4,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
41900166,1610612762,Jazz,42019,UTA vs. DEN,0,1,1627777,Georges,Niang,Utah,1,False,301.0,1204.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
41900166,1610612762,Jazz,42019,UTA vs. DEN,0,1,1628378,Donovan,Mitchell,Utah,1,True,799.6666666666666,2399.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
41900166,1610612762,Jazz,42019,UTA vs. DEN,0,1,1628396,Tony,Bradley,Utah,1,False,95.66666666666667,287.0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41900166,1610612762,Jazz,42019,UTA vs. DEN,0,1,1629752,Juwan,Morgan,Utah,1,False,101.0,101.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900167,1610612743,Nuggets,42019,DEN vs. UTA,1,1,200794,Paul,Millsap,Denver,1,True,431.0,862.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900167,1610612743,Nuggets,42019,DEN vs. UTA,1,1,203486,Mason,Plumlee,Denver,1,False,125.27499999999998,501.0999999999999,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
41900167,1610612743,Nuggets,42019,DEN vs. UTA,1,1,203914,Gary,Harris,Denver,1,False,523.0333333333333,1569.0999999999997,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900167,1610612743,Nuggets,42019,DEN vs. UTA,1,1,203924,Jerami,Grant,Denver,1,True,706.6666666666666,2120.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
41900167,1610612743,Nuggets,42019,DEN vs. UTA,1,1,203999,Nikola,Jokic,Denver,1,True,466.96000000000004,2334.8,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
41900167,1610612743,Nuggets,42019,DEN vs. UTA,1,1,1627750,Jamal,Murray,Denver,1,True,620.25,2481.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900167,1610612743,Nuggets,42019,DEN vs. UTA,1,1,1628420,Monte,Morris,Denver,1,True,496.3333333333333,1489.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900167,1610612743,Nuggets,42019,DEN vs. UTA,1,1,1628470,Torrey,Craig,Denver,1,False,1009.0,2018.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900167,1610612743,Nuggets,42019,DEN vs. UTA,1,1,1629008,Michael,Porter Jr.,Denver,1,False,512.5,1025.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
41900167,1610612762,Jazz,42019,UTA @ DEN,0,1,201144,Mike,Conley,Utah,0,True,599.5,2398.0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900167,1610612762,Jazz,42019,UTA @ DEN,0,1,203497,Rudy,Gobert,Utah,0,True,771.0,2313.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900167,1610612762,Jazz,42019,UTA @ DEN,0,1,203903,Jordan,Clarkson,Utah,0,False,743.5,1487.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
41900167,1610612762,Jazz,42019,UTA @ DEN,0,1,204060,Joe,Ingles,Utah,0,True,580.5,2322.0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41900167,1610612762,Jazz,42019,UTA @ DEN,0,1,1626220,Royce,O'Neale,Utah,0,True,1250.0,2500.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900167,1610612762,Jazz,42019,UTA @ DEN,0,1,1627777,Georges,Niang,Utah,0,False,400.0,400.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900167,1610612762,Jazz,42019,UTA @ DEN,0,1,1628378,Donovan,Mitchell,Utah,0,True,857.6666666666666,2573.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900167,1610612762,Jazz,42019,UTA @ DEN,0,1,1629752,Juwan,Morgan,Utah,0,False,203.5,407.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,200782,P.J.,Tucker,Houston,1,True,516.5,2066.0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,201145,Jeff,Green,Houston,1,False,485.0,1940.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,201569,Eric,Gordon,Houston,1,True,364.4,1822.0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,201935,James,Harden,Houston,1,True,684.3333333333334,2053.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,201960,DeMarre,Carroll,Houston,1,False,124.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,203085,Austin,Rivers,Houston,1,False,373.3333333333333,1120.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,203463,Ben,McLemore,Houston,1,False,358.25,1433.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,203496,Robert,Covington,Houston,1,True,371.2,1856.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,203998,Bruno,Caboclo,Houston,1,False,124.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,1626187,Michael,Frazier,Houston,1,False,124.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41900171,1610612745,Rockets,42019,HOU vs. OKC,1,1,1627863,Danuel,House Jr.,Houston,1,True,434.5,1738.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,101108,Chris,Paul,Oklahoma City,0,True,558.4,2233.6,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,201568,Danilo,Gallinari,Oklahoma City,0,True,664.0,1992.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,203457,Nerlens,Noel,Oklahoma City,0,False,234.20000000000005,468.4000000000001,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,203460,Andre,Roberson,Oklahoma City,0,False,206.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,203471,Dennis,Schroder,Oklahoma City,0,False,473.5,1894.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,203488,Mike,Muscala,Oklahoma City,0,False,377.5,755.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,203500,Steven,Adams,Oklahoma City,0,True,414.15,1656.6,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,1627846,Abdel,Nader,Oklahoma City,0,False,124.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,1628390,Terrance,Ferguson,Oklahoma City,0,True,307.6666666666667,923.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,1628977,Hamidou,Diallo,Oklahoma City,0,False,293.6666666666667,881.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,1628983,Shai,Gilgeous-Alexander,Oklahoma City,0,True,527.0,2108.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,1629126,Deonte,Burton,Oklahoma City,0,False,124.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41900171,1610612760,Thunder,42019,OKC @ HOU,0,1,1629647,Darius,Bazley,Oklahoma City,0,False,258.6,1034.4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
41900172,1610612745,Rockets,42019,HOU vs. OKC,1,1,200782,P.J.,Tucker,Houston,1,True,452.5,1810.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900172,1610612745,Rockets,42019,HOU vs. OKC,1,1,201145,Jeff,Green,Houston,1,False,747.3333333333334,2242.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900172,1610612745,Rockets,42019,HOU vs. OKC,1,1,201569,Eric,Gordon,Houston,1,True,394.0,1970.0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
41900172,1610612745,Rockets,42019,HOU vs. OKC,1,1,201935,James,Harden,Houston,1,True,716.0,2148.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
41900172,1610612745,Rockets,42019,HOU vs. OKC,1,1,203085,Austin,Rivers,Houston,1,False,736.0,1472.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
41900172,1610612745,Rockets,42019,HOU vs. OKC,1,1,203463,Ben,McLemore,Houston,1,False,277.6666666666667,833.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900172,1610612745,Rockets,42019,HOU vs. OKC,1,1,203496,Robert,Covington,Houston,1,True,546.3333333333334,1639.0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900172,1610612745,Rockets,42019,HOU vs. OKC,1,1,1627863,Danuel,House Jr.,Houston,1,True,762.0,2286.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900172,1610612760,Thunder,42019,OKC @ HOU,0,1,101108,Chris,Paul,Oklahoma City,0,True,438.4,2192.0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
41900172,1610612760,Thunder,42019,OKC @ HOU,0,1,201568,Danilo,Gallinari,Oklahoma City,0,True,501.975,2007.9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
41900172,1610612760,Thunder,42019,OKC @ HOU,0,1,203457,Nerlens,Noel,Oklahoma City,0,False,267.25,1069.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
41900172,1610612760,Thunder,42019,OKC @ HOU,0,1,203471,Dennis,Schroder,Oklahoma City,0,False,478.5,1914.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
41900172,1610612760,Thunder,42019,OKC @ HOU,0,1,203500,Steven,Adams,Oklahoma City,0,True,362.2,1811.0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
41900172,1610612760,Thunder,42019,OKC @ HOU,0,1,1627846,Abdel,Nader,Oklahoma City,0,False,313.4000000000001,626.8000000000002,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
41900172,1610612760,Thunder,42019,OKC @ HOU,0,1,1628977,Hamidou,Diallo,Oklahoma City,0,False,205.0,205.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41900172,1610612760,Thunder,42019,OKC @ HOU,0,1,1628983,Shai,Gilgeous-Alexander,Oklahoma City,0,True,746.4,2239.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
41900172,1610612760,Thunder,42019,OKC @ HOU,0,1,1629647,Darius,Bazley,Oklahoma City,0,False,408.0,816.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41900172,1610612760,Thunder,42019,OKC @ HOU,0,1,1629652,Luguentz,Dort,Oklahoma City,0,True,303.82,1519.1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
41900173,1610612745,Rockets,42019,HOU @ OKC,0,1,200782,P.J.,Tucker,Houston,0,True,878.3333333333334,2635.0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
41900173,1610612745,Rockets,42019,HOU @ OKC,0,1,201145,Jeff,Green,Houston,0,False,575.75,2303.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
41900173,1610612745,Rockets,42019,HOU @ OKC,0,1,201569,Eric,Gordon,Houston,0,True,616.25,2465.0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41900173,1610612745,Rockets,42019,HOU @ OKC,0,1,201935,James,Harden,Houston,0,True,753.6666666666666,2261.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
41900173,1610612745,Rockets,42019,HOU @ OKC,0,1,203085,Austin,Rivers,Houston,0,False,509.0,1527.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
